Strategy,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
PA,Otros_cultivos,,,,,,2019,,,,,,,,,,,,,,,,1.81184,1.81184,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2020,,,,,,,,,,,,,,,,1.77552,1.77552,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2021,,,,,,,,,,,,,,,,1.78966,1.78966,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2022,,,,,,,,,,,,,,,,1.81837,1.81837,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2023,,,,,,,,,,,,,,,,1.85551,1.85551,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2024,,,,,,,,,,,,,,,,1.74719,1.74719,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2025,,,,,,,,,,,,,,,,1.76665,1.76665,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2026,,,,,,,,,,,,,,,,1.65592,1.65592,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2027,,,,,,,,,,,,,,,,1.61381,1.61381,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2028,,,,,,,,,,,,,,,,1.56855,1.56855,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2029,,,,,,,,,,,,,,,,1.52809,1.52809,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2030,,,,,,,,,,,,,,,,1.47878,1.47878,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2031,,,,,,,,,,,,,,,,1.4965,1.4965,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2032,,,,,,,,,,,,,,,,1.45713,1.45713,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2033,,,,,,,,,,,,,,,,1.40862,1.40862,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2034,,,,,,,,,,,,,,,,1.37041,1.37041,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2035,,,,,,,,,,,,,,,,1.33227,1.33227,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2036,,,,,,,,,,,,,,,,1.29548,1.29548,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2037,,,,,,,,,,,,,,,,1.28005,1.28005,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2038,,,,,,,,,,,,,,,,1.26679,1.26679,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2039,,,,,,,,,,,,,,,,1.24419,1.24419,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2040,,,,,,,,,,,,,,,,1.22273,1.22273,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2041,,,,,,,,,,,,,,,,1.20361,1.20361,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2042,,,,,,,,,,,,,,,,1.18495,1.18495,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2043,,,,,,,,,,,,,,,,1.1703,1.1703,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2044,,,,,,,,,,,,,,,,1.15285,1.15285,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2045,,,,,,,,,,,,,,,,1.13792,1.13792,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2046,,,,,,,,,,,,,,,,1.11848,1.11848,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2047,,,,,,,,,,,,,,,,1.10297,1.10297,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2048,,,,,,,,,,,,,,,,1.08746,1.08746,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2049,,,,,,,,,,,,,,,,1.07242,1.07242,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2050,,,,,,,,,,,,,,,,1.05762,1.05762,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2051,,,,,,,,,,,,,,,,1.04746,1.04746,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2052,,,,,,,,,,,,,,,,1.03935,1.03935,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2053,,,,,,,,,,,,,,,,1.03172,1.03172,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2054,,,,,,,,,,,,,,,,1.02423,1.02423,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2055,,,,,,,,,,,,,,,,1.01721,1.01721,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2056,,,,,,,,,,,,,,,,1.01034,1.01034,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2057,,,,,,,,,,,,,,,,1.00458,1.00458,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2058,,,,,,,,,,,,,,,,0.999248,0.999248,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2059,,,,,,,,,,,,,,,,0.994384,0.994384,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2060,,,,,,,,,,,,,,,,0.990082,0.990082,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2061,,,,,,,,,,,,,,,,0.986429,0.986429,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2062,,,,,,,,,,,,,,,,0.983379,0.983379,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2063,,,,,,,,,,,,,,,,0.98092,0.98092,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2064,,,,,,,,,,,,,,,,0.979059,0.979059,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2065,,,,,,,,,,,,,,,,0.977849,0.977849,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2066,,,,,,,,,,,,,,,,0.977306,0.977306,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2067,,,,,,,,,,,,,,,,0.977458,0.977458,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2068,,,,,,,,,,,,,,,,0.978283,0.978283,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2069,,,,,,,,,,,,,,,,0.979798,0.979798,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Otros_cultivos,,,,,,2070,,,,,,,,,,,,,,,,0.982019,0.982019,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2018,,,,,,,,,,,,,,,,6.25361,6.25361,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2019,,,,,,,,,,,,,,,,6.31614,6.31614,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2020,,,,,,,,,,,,,,,,6.3793,6.3793,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2021,,,,,,,,,,,,,,,,6.4431,6.4431,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2022,,,,,,,,,,,,,,,,6.50753,6.50753,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2023,,,,,,,,,,,,,,,,6.60547,6.60547,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2024,,,,,,,,,,,,,,,,6.68812,6.68812,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2025,,,,,,,,,,,,,,,,6.77176,6.77176,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2026,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2027,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2028,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2029,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2030,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2031,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2032,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2033,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2034,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2035,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2036,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2037,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2038,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2039,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2040,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2041,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2042,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2043,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2044,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2045,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2046,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2047,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2048,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2049,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2050,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2051,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2052,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2053,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2054,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2055,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2056,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2057,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2058,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2059,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2060,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2061,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2062,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2063,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2064,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2065,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2066,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2067,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2068,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2069,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Banano,,,,,,2070,,,,,,,,,,,,,,,,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2018,,,,,,,,,,,,,,,,0.0315561,0.0315561,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2019,,,,,,,,,,,,,,,,0.0290268,0.0290268,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2020,,,,,,,,,,,,,,,,0.0440628,0.0440628,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2021,,,,,,,,,,,,,,,,0.0191355,0.0191355,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2022,,,,,,,,,,,,,,,,0.0190416,0.0190416,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2023,,,,,,,,,,,,,,,,0.0184653,0.0184653,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2024,,,,,,,,,,,,,,,,0.0219772,0.0219772,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2025,,,,,,,,,,,,,,,,0.0216393,0.0216393,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2026,,,,,,,,,,,,,,,,0.0257116,0.0257116,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2027,,,,,,,,,,,,,,,,0.027419,0.027419,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2028,,,,,,,,,,,,,,,,0.0293034,0.0293034,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2029,,,,,,,,,,,,,,,,0.0309945,0.0309945,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2030,,,,,,,,,,,,,,,,0.0331443,0.0331443,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2031,,,,,,,,,,,,,,,,0.0352297,0.0352297,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2032,,,,,,,,,,,,,,,,0.0375617,0.0375617,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2033,,,,,,,,,,,,,,,,0.0403326,0.0403326,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2034,,,,,,,,,,,,,,,,0.0432069,0.0432069,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2035,,,,,,,,,,,,,,,,0.0463552,0.0463552,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2036,,,,,,,,,,,,,,,,0.0492519,0.0492519,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2037,,,,,,,,,,,,,,,,0.0522772,0.0522772,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2038,,,,,,,,,,,,,,,,0.0557885,0.0557885,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2039,,,,,,,,,,,,,,,,0.0594561,0.0594561,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2040,,,,,,,,,,,,,,,,0.0637434,0.0637434,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2041,,,,,,,,,,,,,,,,0.0679261,0.0679261,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2042,,,,,,,,,,,,,,,,0.0725047,0.0725047,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2043,,,,,,,,,,,,,,,,0.0770802,0.0770802,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2044,,,,,,,,,,,,,,,,0.0819578,0.0819578,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2045,,,,,,,,,,,,,,,,0.0868264,0.0868264,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2046,,,,,,,,,,,,,,,,0.092424,0.092424,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2047,,,,,,,,,,,,,,,,0.0980072,0.0980072,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2048,,,,,,,,,,,,,,,,0.104283,0.104283,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2049,,,,,,,,,,,,,,,,0.110605,0.110605,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2050,,,,,,,,,,,,,,,,0.117266,0.117266,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2051,,,,,,,,,,,,,,,,0.120548,0.120548,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2052,,,,,,,,,,,,,,,,0.123665,0.123665,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2053,,,,,,,,,,,,,,,,0.126827,0.126827,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2054,,,,,,,,,,,,,,,,0.13008,0.13008,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2055,,,,,,,,,,,,,,,,0.133383,0.133383,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2056,,,,,,,,,,,,,,,,0.136786,0.136786,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2057,,,,,,,,,,,,,,,,0.140151,0.140151,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2058,,,,,,,,,,,,,,,,0.143576,0.143576,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2059,,,,,,,,,,,,,,,,0.147059,0.147059,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2060,,,,,,,,,,,,,,,,0.150588,0.150588,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2061,,,,,,,,,,,,,,,,0.15415,0.15415,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2062,,,,,,,,,,,,,,,,0.157755,0.157755,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2063,,,,,,,,,,,,,,,,0.161405,0.161405,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2064,,,,,,,,,,,,,,,,0.165102,0.165102,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2065,,,,,,,,,,,,,,,,0.168838,0.168838,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2066,,,,,,,,,,,,,,,,0.172612,0.172612,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2067,,,,,,,,,,,,,,,,0.17642,0.17642,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2068,,,,,,,,,,,,,,,,0.180267,0.180267,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2069,,,,,,,,,,,,,,,,0.184151,0.184151,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Arroz,,,,,,2070,,,,,,,,,,,,,,,,0.188071,0.188071,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2018,,,,,,,,,,,,,,,,0.154384,0.154384,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2019,,,,,,,,,,,,,,,,0.201227,0.201227,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2020,,,,,,,,,,,,,,,,0.243911,0.243911,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2021,,,,,,,,,,,,,,,,0.214664,0.214664,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2022,,,,,,,,,,,,,,,,0.213611,0.213611,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2023,,,,,,,,,,,,,,,,0.207145,0.207145,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2024,,,,,,,,,,,,,,,,0.246542,0.246542,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2025,,,,,,,,,,,,,,,,0.242751,0.242751,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2026,,,,,,,,,,,,,,,,0.247536,0.247536,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2027,,,,,,,,,,,,,,,,0.252393,0.252393,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2028,,,,,,,,,,,,,,,,0.257321,0.257321,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2029,,,,,,,,,,,,,,,,0.262324,0.262324,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2030,,,,,,,,,,,,,,,,0.2674,0.2674,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2031,,,,,,,,,,,,,,,,0.272552,0.272552,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2032,,,,,,,,,,,,,,,,0.27778,0.27778,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2033,,,,,,,,,,,,,,,,0.283085,0.283085,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2034,,,,,,,,,,,,,,,,0.288469,0.288469,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2035,,,,,,,,,,,,,,,,0.293932,0.293932,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2036,,,,,,,,,,,,,,,,0.304087,0.304087,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2037,,,,,,,,,,,,,,,,0.312558,0.312558,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2038,,,,,,,,,,,,,,,,0.319646,0.319646,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2039,,,,,,,,,,,,,,,,0.331943,0.331943,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2040,,,,,,,,,,,,,,,,0.343431,0.343431,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2041,,,,,,,,,,,,,,,,0.354431,0.354431,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2042,,,,,,,,,,,,,,,,0.365281,0.365281,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2043,,,,,,,,,,,,,,,,0.374471,0.374471,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2044,,,,,,,,,,,,,,,,0.385495,0.385495,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2045,,,,,,,,,,,,,,,,0.395684,0.395684,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2046,,,,,,,,,,,,,,,,0.408336,0.408336,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Exp_Cacao,,,,,,2047,,,,,,,,,,,,,,,,0.419331,0.419331,,,,,,,,,,,,,,,,,,,,,,,,,,
